open,high,low,close,adjclose,volume,ticker
14477.7998046875,14491.099609375,14218.599609375,14238.900390625,14238.900390625,618600.0,^NSEI
11969.9501953125,12054.7001953125,11935.2998046875,12043.2001953125,12043.2001953125,747200.0,^NSEI
12147.75,12150.2998046875,12010.599609375,12035.7998046875,12035.7998046875,538100.0,^NSEI
15545.650390625,15565.400390625,15385.9501953125,15413.2998046875,15413.2998046875,220900.0,^NSEI
18127.05078125,18132.650390625,17958.80078125,17999.19921875,17999.19921875,267400.0,^NSEI
10816.150390625,10856.5498046875,10789.400390625,10842.849609375,10842.849609375,198300.0,^NSEI
11270.25,11337.2998046875,11238.0,11270.150390625,11270.150390625,492000.0,^NSEI
11132.9501953125,11185.849609375,11125.7001953125,11167.2998046875,11167.2998046875,365400.0,^NSEI
9408.599609375,9599.849609375,9392.349609375,9553.349609375,9553.349609375,653000.0,^NSEI
16632.900390625,16636.099609375,16463.30078125,16483.849609375,16483.849609375,208200.0,^NSEI
8851.25,9053.75,8821.900390625,8992.7998046875,8992.7998046875,719400.0,^NSEI
19554.25,19557.75,19412.75,19428.30078125,19428.30078125,235500.0,^NSEI
10873.400390625,10887.5,10782.400390625,10817.0,10817.0,312000.0,^NSEI
10350.0498046875,10567.150390625,10333.849609375,10549.150390625,10549.150390625,425500.0,^NSEI
17428.599609375,17451.599609375,17299.0,17392.69921875,17392.69921875,246400.0,^NSEI
11883.900390625,11883.9501953125,11784.4501953125,11844.099609375,11844.099609375,725200.0,^NSEI
11727.0498046875,11727.0498046875,11583.9501953125,11594.4501953125,11594.4501953125,260400.0,^NSEI
11873.900390625,11931.349609375,11817.0498046875,11914.0498046875,11914.0498046875,447900.0,^NSEI
11474.9501953125,11478.75,11419.650390625,11429.5,11429.5,0.0,^NSEI
10152.599609375,10222.099609375,10102.349609375,10146.7998046875,10146.7998046875,302600.0,^NSEI
17584.849609375,17595.30078125,17442.349609375,17530.30078125,17530.30078125,266000.0,^NSEI
12153.150390625,12224.0498046875,12132.5498046875,12215.900390625,12215.900390625,477500.0,^NSEI
9726.849609375,9931.599609375,9706.9501953125,9826.150390625,9826.150390625,794200.0,^NSEI
12028.25,12030.75,11908.0498046875,11992.5,11992.5,676900.0,^NSEI
17256.05078125,17261.80078125,16950.30078125,16983.55078125,16983.55078125,282600.0,^NSEI
8446.2998046875,8819.400390625,8360.9501953125,8792.2001953125,8792.2001953125,814200.0,^NSEI
15655.5498046875,15705.099609375,15611.0,15690.349609375,15690.349609375,410200.0,^NSEI
17423.650390625,17474.400390625,17348.75,17397.5,17397.5,355300.0,^NSEI
11297.7998046875,11368.0,11294.5498046875,11360.7998046875,11360.7998046875,218300.0,^NSEI
14583.400390625,14619.900390625,14357.75,14371.900390625,14371.900390625,776800.0,^NSEI
10812.599609375,10929.2001953125,10781.400390625,10801.849609375,10801.849609375,254300.0,^NSEI
14875.650390625,14984.150390625,14821.099609375,14873.7998046875,14873.7998046875,514800.0,^NSEI
14865.2998046875,14959.099609375,14760.7998046875,14919.099609375,14919.099609375,621700.0,^NSEI
10919.349609375,10987.4501953125,10885.75,10961.849609375,10961.849609375,288800.0,^NSEI
17519.400390625,17650.75,17484.30078125,17624.400390625,17624.400390625,354100.0,^NSEI
15747.75,16028.75,15671.4501953125,16013.4501953125,16013.4501953125,543600.0,^NSEI
10660.7998046875,10674.2001953125,10557.7001953125,10589.099609375,10589.099609375,352300.0,^NSEI
15926.2001953125,15927.4501953125,15815.5,15832.0498046875,15832.0498046875,210900.0,^NSEI
17890.849609375,17980.55078125,17889.150390625,17936.349609375,17936.349609375,228200.0,^NSEI
12023.4501953125,12025.4501953125,11661.2998046875,11680.349609375,11680.349609375,608900.0,^NSEI
11382.0,11384.7998046875,11175.0498046875,11201.75,11201.75,809900.0,^NSEI
18187.650390625,18190.69921875,17799.44921875,17857.25,17857.25,374200.0,^NSEI
10742.7001953125,10805.25,10732.5498046875,10769.150390625,10769.150390625,220000.0,^NSEI
13758.599609375,14336.349609375,13661.75,14281.2001953125,14281.2001953125,870500.0,^NSEI
15202.150390625,15218.4501953125,15100.849609375,15174.7998046875,15174.7998046875,404600.0,^NSEI
11155.75,11225.650390625,11064.0498046875,11101.650390625,11101.650390625,667600.0,^NSEI
11879.2001953125,11932.650390625,11853.9501953125,11913.4501953125,11913.4501953125,549000.0,^NSEI
12071.25,12081.2001953125,11998.75,12018.400390625,12018.400390625,562200.0,^NSEI
18719.55078125,18728.599609375,18591.349609375,18701.05078125,18701.05078125,288400.0,^NSEI
10653.7001953125,10690.349609375,10583.650390625,10652.2001953125,10652.2001953125,356900.0,^NSEI
11731.9501953125,11760.2001953125,11710.5,11738.5,11738.5,241900.0,^NSEI
11126.099609375,11179.5498046875,11113.25,11162.25,11162.25,772000.0,^NSEI
17289.0,17294.900390625,17076.55078125,17153.0,17153.0,237100.0,^NSEI
18500.099609375,18543.150390625,18445.30078125,18477.05078125,18477.05078125,469900.0,^NSEI
10537.900390625,10618.099609375,10511.0498046875,10545.5,10545.5,210600.0,^NSEI
10838.2998046875,10860.349609375,10807.150390625,10852.900390625,10852.900390625,183600.0,^NSEI
18524.400390625,18617.25,18490.19921875,18608.0,18608.0,187600.0,^NSEI
18325.19921875,18325.400390625,18246.0,18267.25,18267.25,178800.0,^NSEI
17183.19921875,17420.349609375,17149.30078125,17401.650390625,17401.650390625,279900.0,^NSEI
17877.19921875,17884.75,17493.55078125,17604.349609375,17604.349609375,476300.0,^NSEI
8063.2998046875,8575.4501953125,7832.5498046875,8263.4501953125,8263.4501953125,925700.0,^NSEI
11679.25,11763.0498046875,11629.349609375,11738.849609375,11738.849609375,513400.0,^NSEI
18259.099609375,18265.25,18080.30078125,18105.30078125,18105.30078125,192000.0,^NSEI
16593.099609375,16678.5,16478.650390625,16605.94921875,16605.94921875,517700.0,^NSEI
17974.849609375,18034.25,17884.599609375,17944.19921875,17944.19921875,208100.0,^NSEI
11478.7001953125,11479.099609375,11346.9501953125,11359.4501953125,11359.4501953125,372800.0,^NSEI
17923.349609375,17925.94921875,17786.0,17833.349609375,17833.349609375,270300.0,^NSEI
10813.25,10887.099609375,10788.0498046875,10880.099609375,10880.099609375,385900.0,^NSEI
14253.75,14256.25,14123.099609375,14137.349609375,14137.349609375,559200.0,^NSEI
11290.400390625,11361.400390625,11239.349609375,11252.150390625,11252.150390625,553700.0,^NSEI
12172.900390625,12258.4501953125,12157.900390625,12245.7998046875,12245.7998046875,383800.0,^NSEI
16339.4501953125,16456.0,16133.7998046875,16245.349609375,16245.349609375,456100.0,^NSEI
17276.0,17298.150390625,16966.44921875,16985.19921875,16985.19921875,354600.0,^NSEI
11473.849609375,11530.150390625,11412.5,11462.2001953125,11462.2001953125,320300.0,^NSEI
15073.25,15188.5,15065.400390625,15173.2998046875,15173.2998046875,500100.0,^NSEI
10969.9501953125,11080.599609375,10882.849609375,11067.4501953125,11067.4501953125,405000.0,^NSEI
17379.25,17428.80078125,17315.650390625,17331.80078125,17331.80078125,265500.0,^NSEI
12269.25,12283.7001953125,12202.099609375,12214.5498046875,12214.5498046875,470300.0,^NSEI
18179.150390625,18261.849609375,18137.69921875,18244.19921875,18244.19921875,177700.0,^NSEI
11248.900390625,11267.099609375,11144.5,11247.099609375,11247.099609375,634000.0,^NSEI
18288.099609375,18431.650390625,18244.55078125,18420.44921875,18420.44921875,154800.0,^NSEI
10524.2001953125,10526.2998046875,10410.150390625,10512.5,10512.5,259500.0,^NSEI
10751.9501953125,10790.4501953125,10699.7001953125,10741.099609375,10741.099609375,231100.0,^NSEI
11748.75,11756.25,11655.900390625,11748.150390625,11748.150390625,532600.0,^NSEI
10817.900390625,10834.2001953125,10764.4501953125,10779.7998046875,10779.7998046875,456100.0,^NSEI
10775.2998046875,10888.75,10729.2998046875,10835.2998046875,10835.2998046875,415000.0,^NSEI
15832.25,15863.150390625,15335.099609375,15360.599609375,15360.599609375,264700.0,^NSEI
19802.94921875,19851.69921875,19727.44921875,19833.150390625,19833.150390625,259700.0,^NSEI
13741.900390625,13777.5,13131.4501953125,13328.400390625,13328.400390625,687300.0,^NSEI
12839.5,12963.0,12745.75,12771.7001953125,12771.7001953125,768800.0,^NSEI
13946.599609375,13966.849609375,13596.75,13634.599609375,13634.599609375,753200.0,^NSEI
11196.2001953125,11233.849609375,11112.650390625,11126.400390625,11126.400390625,733200.0,^NSEI
10167.5,10207.849609375,10105.400390625,10114.75,10114.75,230500.0,^NSEI
15712.5,15733.599609375,15622.349609375,15670.25,15670.25,414200.0,^NSEI
11959.849609375,12000.349609375,11904.349609375,11965.599609375,11965.599609375,332200.0,^NSEI
17704.80078125,17748.75,17655.150390625,17722.30078125,17722.30078125,304300.0,^NSEI
10479.9501953125,10525.5,10447.150390625,10458.349609375,10458.349609375,176000.0,^NSEI
10390.2998046875,10397.599609375,10279.349609375,10301.0498046875,10301.0498046875,430500.0,^NSEI
11381.5498046875,11411.4501953125,11268.9501953125,11278.900390625,11278.900390625,240900.0,^NSEI
11469.849609375,11610.849609375,11466.349609375,11571.2001953125,11571.2001953125,844500.0,^NSEI
17323.650390625,17351.19921875,17192.19921875,17221.400390625,17221.400390625,215000.0,^NSEI
11704.349609375,11710.2998046875,11549.099609375,11604.5,11604.5,260900.0,^NSEI
15705.849609375,15738.349609375,15635.9501953125,15722.2001953125,15722.2001953125,254800.0,^NSEI
12430.5,12430.5,12216.900390625,12224.5498046875,12224.5498046875,491600.0,^NSEI
11409.650390625,11418.5,11362.2001953125,11371.599609375,11371.599609375,668700.0,^NSEI
10094.099609375,10112.0498046875,9885.0498046875,9902.0,9902.0,715500.0,^NSEI
11378.5498046875,11437.25,11290.4501953125,11317.349609375,11317.349609375,572200.0,^NSEI
10568.2998046875,10637.7998046875,10489.75,10628.599609375,10628.599609375,0.0,^NSEI
19627.19921875,19634.400390625,19533.099609375,19570.849609375,19570.849609375,260300.0,^NSEI
17813.099609375,17931.599609375,17797.900390625,17915.05078125,17915.05078125,241400.0,^NSEI
10944.25,10963.650390625,10738.650390625,10754.0,10754.0,377500.0,^NSEI
10877.099609375,10890.9501953125,10833.349609375,10869.5,10869.5,322100.0,^NSEI
11922.599609375,11929.400390625,11684.849609375,11729.599609375,11729.599609375,704000.0,^NSEI
10720.150390625,10720.599609375,10647.4501953125,10679.650390625,10679.650390625,185200.0,^NSEI
10181.9501953125,10227.2998046875,10132.9501953125,10155.25,10155.25,204800.0,^NSEI
17243.19921875,17356.25,17154.80078125,17340.05078125,17340.05078125,381500.0,^NSEI
11861.150390625,11871.7001953125,11775.5,11788.849609375,11788.849609375,303900.0,^NSEI
15525.849609375,15765.150390625,15505.650390625,15746.5,15746.5,351500.0,^NSEI
16270.0498046875,16318.75,15992.599609375,16167.099609375,16167.099609375,284300.0,^NSEI
17593.849609375,17642.150390625,17291.650390625,17327.349609375,17327.349609375,390800.0,^NSEI
12659.7001953125,12735.9501953125,12607.7001953125,12719.9501953125,12719.9501953125,513900.0,^NSEI
11079.349609375,11171.5498046875,11075.9501953125,11130.400390625,11130.400390625,241700.0,^NSEI
17580.900390625,17610.44921875,17524.0,17546.650390625,17546.650390625,295200.0,^NSEI
10591.7001953125,10631.2001953125,10588.5498046875,10623.599609375,10623.599609375,169000.0,^NSEI
10899.650390625,10928.150390625,10876.900390625,10890.2998046875,10890.2998046875,276500.0,^NSEI
10859.75,10931.7001953125,10756.4501953125,10780.5498046875,10780.5498046875,463400.0,^NSEI
10603.4501953125,10698.349609375,10587.5,10684.650390625,10684.650390625,189900.0,^NSEI
17387.650390625,17532.69921875,17386.900390625,17519.44921875,17519.44921875,388200.0,^NSEI
8356.5498046875,8356.5498046875,8055.7998046875,8083.7998046875,8083.7998046875,697000.0,^NSEI
12247.099609375,12247.099609375,12151.7998046875,12168.4501953125,12168.4501953125,426900.0,^NSEI
17566.099609375,17566.099609375,17442.80078125,17534.75,17534.75,312700.0,^NSEI
18339.30078125,18458.900390625,18287.900390625,18398.849609375,18398.849609375,216100.0,^NSEI
10931.0498046875,10944.7998046875,10811.9501953125,10831.5,10831.5,298900.0,^NSEI
10428.150390625,10428.150390625,10355.599609375,10417.150390625,10417.150390625,250400.0,^NSEI
16273.650390625,16275.5,16157.900390625,16220.599609375,16220.599609375,281100.0,^NSEI
9182.400390625,9182.400390625,9050.0,9136.849609375,9136.849609375,575900.0,^NSEI
10910.400390625,11072.599609375,10854.849609375,11050.25,11050.25,559600.0,^NSEI
19450.55078125,19461.55078125,19326.25,19365.25,19365.25,268700.0,^NSEI
11783.349609375,11929.650390625,11756.400390625,11908.5,11908.5,667300.0,^NSEI
8889.150390625,9093.7998046875,8875.349609375,9066.5498046875,9066.5498046875,622300.0,^NSEI
11744.9501953125,11753.2001953125,11678.849609375,11691.900390625,11691.900390625,251600.0,^NSEI
10830.2001953125,10830.2001953125,10787.349609375,10799.849609375,10799.849609375,196600.0,^NSEI
14237.9501953125,14237.9501953125,13929.2998046875,13967.5,13967.5,660700.0,^NSEI
10764.099609375,10819.400390625,10713.0,10768.0498046875,10768.0498046875,590700.0,^NSEI
10963.5,11030.25,10946.2001953125,11010.2001953125,11010.2001953125,187300.0,^NSEI
10301.599609375,10433.650390625,10295.4501953125,10421.400390625,10421.400390625,216400.0,^NSEI
17096.599609375,17132.849609375,16623.94921875,16677.599609375,16677.599609375,310600.0,^NSEI
11351.349609375,11356.599609375,11082.150390625,11251.0,11251.0,797700.0,^NSEI
13488.5,13503.5498046875,13399.2998046875,13478.2998046875,13478.2998046875,553400.0,^NSEI
14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,14631.099609375,613900.0,^NSEI
17767.30078125,17827.75,17711.19921875,17813.599609375,17813.599609375,233000.0,^NSEI
18130.69921875,18175.80078125,18060.150390625,18145.400390625,18145.400390625,349900.0,^NSEI
16562.80078125,16588.0,16490.94921875,16520.849609375,16520.849609375,284400.0,^NSEI
12021.099609375,12021.400390625,11946.849609375,12012.0498046875,12012.0498046875,563000.0,^NSEI
10775.599609375,10777.25,10664.5,10682.7001953125,10682.7001953125,214100.0,^NSEI
17771.150390625,18091.55078125,17771.150390625,18003.75,18003.75,365900.0,^NSEI
17965.55078125,18004.349609375,17818.400390625,17844.599609375,17844.599609375,174600.0,^NSEI
10670.099609375,10763.7998046875,10620.400390625,10736.150390625,10736.150390625,610300.0,^NSEI
17740.900390625,17779.05078125,17650.94921875,17674.94921875,17674.94921875,251700.0,^NSEI
18081.0,18267.44921875,18066.69921875,18255.80078125,18255.80078125,226600.0,^NSEI
12197.0,12237.7001953125,12163.4501953125,12221.650390625,12221.650390625,518900.0,^NSEI
10295.150390625,10594.150390625,10276.2998046875,10498.25,10498.25,266500.0,^NSEI
18053.400390625,18135.099609375,18017.150390625,18117.150390625,18117.150390625,267900.0,^NSEI
16947.5,17153.5,16915.849609375,17132.19921875,17132.19921875,464400.0,^NSEI
10690.5498046875,10838.0498046875,10678.5498046875,10830.9501953125,10830.9501953125,604800.0,^NSEI
11987.150390625,12034.150390625,11888.75,11908.150390625,11908.150390625,789300.0,^NSEI
10345.150390625,10346.2998046875,10180.25,10195.150390625,10195.150390625,328500.0,^NSEI
17383.25,17440.44921875,17255.19921875,17303.94921875,17303.94921875,420900.0,^NSEI
18376.400390625,18399.44921875,18311.400390625,18329.150390625,18329.150390625,301400.0,^NSEI
17283.19921875,17376.19921875,17225.80078125,17324.900390625,17324.900390625,271000.0,^NSEI
14710.5,14890.25,14694.9501953125,14864.5498046875,14864.5498046875,457000.0,^NSEI
11602.9501953125,11686.0498046875,11589.400390625,11647.599609375,11647.599609375,807000.0,^NSEI
16018.849609375,16070.849609375,15858.2001953125,15938.650390625,15938.650390625,228600.0,^NSEI
18655.900390625,18676.650390625,18555.400390625,18563.400390625,18563.400390625,221800.0,^NSEI
10398.2998046875,10540.150390625,10396.349609375,10528.349609375,10528.349609375,195000.0,^NSEI
10311.9501953125,10337.9501953125,10223.599609375,10312.400390625,10312.400390625,574500.0,^NSEI
14987.7998046875,15190.0,14985.849609375,15175.2998046875,15175.2998046875,572900.0,^NSEI
11886.599609375,11918.2998046875,11843.349609375,11890.599609375,11890.599609375,855300.0,^NSEI
10580.599609375,10646.5,10557.5,10616.7001953125,10616.7001953125,0.0,^NSEI
12235.4501953125,12287.150390625,12213.25,12262.75,12262.75,604800.0,^NSEI
17590.19921875,17617.80078125,17462.55078125,17516.30078125,17516.30078125,261400.0,^NSEI
10853.2001953125,10900.349609375,10844.849609375,10888.349609375,10888.349609375,296900.0,^NSEI
10382.599609375,10401.0498046875,10267.349609375,10302.099609375,10302.099609375,556200.0,^NSEI
18119.80078125,18155.19921875,18063.75,18107.849609375,18107.849609375,237800.0,^NSEI
11328.900390625,11328.900390625,11234.9501953125,11244.7001953125,11244.7001953125,210000.0,^NSEI
10612.849609375,10723.0498046875,10612.349609375,10714.2998046875,10714.2998046875,242800.0,^NSEI
12100.400390625,12103.5498046875,11945.849609375,11962.099609375,11962.099609375,771300.0,^NSEI
12813.400390625,12892.4501953125,12730.25,12859.0498046875,12859.0498046875,664000.0,^NSEI
10135.0498046875,10166.599609375,10079.2998046875,10124.900390625,10124.900390625,0.0,^NSEI
10777.5498046875,10896.9501953125,10777.5498046875,10886.7998046875,10886.7998046875,310700.0,^NSEI
15807.5,15835.900390625,15724.0498046875,15748.4501953125,15748.4501953125,360300.0,^NSEI
10879.7001953125,10910.900390625,10823.7998046875,10831.400390625,10831.400390625,292300.0,^NSEI
17768.5,17797.94921875,17655.55078125,17745.900390625,17745.900390625,236500.0,^NSEI
15915.349609375,15915.650390625,15792.150390625,15814.7001953125,15814.7001953125,255100.0,^NSEI
9259.7001953125,9377.099609375,9250.349609375,9282.2998046875,9282.2998046875,512800.0,^NSEI
17709.650390625,17792.94921875,17537.650390625,17585.150390625,17585.150390625,508300.0,^NSEI
10614.9501953125,10631.2998046875,10562.650390625,10607.349609375,10607.349609375,525200.0,^NSEI
10808.7001953125,10883.0498046875,10782.349609375,10858.7001953125,10858.7001953125,691300.0,^NSEI
17166.44921875,17211.349609375,16938.900390625,16972.150390625,16972.150390625,248200.0,^NSEI
18908.150390625,19011.25,18861.349609375,18972.099609375,18972.099609375,398800.0,^NSEI
12082.4501953125,12182.75,12070.349609375,12165.0,12165.0,499600.0,^NSEI
14371.650390625,14546.0498046875,14350.849609375,14521.150390625,14521.150390625,546100.0,^NSEI
12218.349609375,12225.0498046875,12087.900390625,12106.900390625,12106.900390625,500.0,^NSEI
18185.0,18286.94921875,18119.650390625,18255.75,18255.75,229500.0,^NSEI
19427.099609375,19515.099609375,19406.44921875,19439.400390625,19439.400390625,251300.0,^NSEI
11722.599609375,11770.900390625,11699.349609375,11712.25,11712.25,305500.0,^NSEI
11890.0,11939.5498046875,11823.4501953125,11896.4501953125,11896.4501953125,544900.0,^NSEI
15701.7001953125,15861.599609375,15687.7998046875,15799.099609375,15799.099609375,444900.0,^NSEI
17183.44921875,17237.75,17067.849609375,17173.650390625,17173.650390625,376100.0,^NSEI
19375.55078125,19388.19921875,19223.650390625,19253.80078125,19253.80078125,562600.0,^NSEI
11423.150390625,11428.9501953125,11359.7001953125,11389.4501953125,11389.4501953125,226400.0,^NSEI
10746.7998046875,11381.900390625,10691.0,11274.2001953125,11274.2001953125,1356800.0,^NSEI
11566.2001953125,11584.9501953125,11507.650390625,11527.4501953125,11527.4501953125,607100.0,^NSEI
18602.349609375,18604.44921875,18377.69921875,18418.75,18418.75,368200.0,^NSEI
14928.25,14966.900390625,14892.5,14942.349609375,14942.349609375,522000.0,^NSEI
10651.650390625,10719.7998046875,10647.5498046875,10692.2998046875,10692.2998046875,0.0,^NSEI
10228.4501953125,10331.7998046875,10227.4501953125,10325.150390625,10325.150390625,236800.0,^NSEI
17756.400390625,17838.900390625,17723.69921875,17786.80078125,17786.80078125,250000.0,^NSEI
11381.7001953125,11452.4501953125,11370.7998046875,11435.099609375,11435.099609375,232600.0,^NSEI
15279.900390625,15314.2998046875,15170.75,15208.900390625,15208.900390625,504800.0,^NSEI
11145.5498046875,11145.5498046875,10993.0498046875,11053.7998046875,11053.7998046875,340500.0,^NSEI
17104.400390625,17213.05078125,17064.25,17166.900390625,17166.900390625,295500.0,^NSEI
10462.2998046875,10606.9501953125,10457.7001953125,10553.0,10553.0,421200.0,^NSEI
10958.099609375,10975.650390625,10835.900390625,10855.5,10855.5,548500.0,^NSEI
16296.599609375,16370.599609375,16221.9501953125,16352.4501953125,16352.4501953125,274100.0,^NSEI
16382.5,16509.55078125,16376.0498046875,16450.5,16450.5,350800.0,^NSEI
10579.0,10648.7001953125,10558.4501953125,10614.349609375,10614.349609375,238700.0,^NSEI
10533.0498046875,10628.0498046875,10524.0,10605.150390625,10605.150390625,260800.0,^NSEI
15334.5,15382.5,15191.099609375,15350.150390625,15350.150390625,260000.0,^NSEI
18638.849609375,18668.30078125,18528.400390625,18560.5,18560.5,200500.0,^NSEI
11786.25,11986.150390625,11783.400390625,11979.650390625,11979.650390625,560400.0,^NSEI
18398.25,18442.150390625,18344.150390625,18409.650390625,18409.650390625,219300.0,^NSEI
10744.150390625,10816.349609375,10735.0498046875,10772.650390625,10772.650390625,0.0,^NSEI
17262.44921875,17340.099609375,17212.19921875,17323.599609375,17323.599609375,261400.0,^NSEI
10655.4501953125,10752.7001953125,10646.400390625,10735.4501953125,10735.4501953125,289200.0,^NSEI
19422.80078125,19523.599609375,19303.599609375,19331.80078125,19331.80078125,237100.0,^NSEI
17707.55078125,17754.5,17612.5,17743.400390625,17743.400390625,255700.0,^NSEI
9088.4501953125,9127.5498046875,8407.0498046875,8468.7998046875,8468.7998046875,1516600.0,^NSEI
17094.349609375,17280.150390625,17064.69921875,17241.0,17241.0,234000.0,^NSEI
15866.9501953125,15901.599609375,15842.400390625,15869.25,15869.25,323300.0,^NSEI
10108.2998046875,10176.2001953125,10035.5498046875,10061.5498046875,10061.5498046875,794700.0,^NSEI
18326.099609375,18529.69921875,18294.25,18484.099609375,18484.099609375,204000.0,^NSEI
9082.2001953125,9334.0,9004.25,9314.9501953125,9314.9501953125,763500.0,^NSEI
17420.349609375,17438.55078125,17367.05078125,17380.0,17380.0,230400.0,^NSEI
10391.0,10429.349609375,10347.650390625,10360.400390625,10360.400390625,187700.0,^NSEI
12114.900390625,12169.599609375,12103.7998046875,12129.5,12129.5,514400.0,^NSEI
10761.5,10762.349609375,10687.849609375,10700.4501953125,10700.4501953125,211000.0,^NSEI
12333.099609375,12374.25,12308.7001953125,12362.2998046875,12362.2998046875,616300.0,^NSEI
18357.80078125,18389.69921875,18270.400390625,18297.0,18297.0,248900.0,^NSEI
9880.849609375,9995.599609375,9824.0498046875,9979.099609375,9979.099609375,770200.0,^NSEI
15164.150390625,15257.099609375,15064.2998046875,15109.2998046875,15109.2998046875,713300.0,^NSEI
10186.849609375,10255.349609375,10171.0498046875,10245.0,10245.0,205300.0,^NSEI
17977.599609375,18123.0,17905.900390625,18102.75,18102.75,249100.0,^NSEI
11024.849609375,11062.2998046875,10998.849609375,11053.0,11053.0,372600.0,^NSEI
10278.150390625,10290.650390625,10126.7001953125,10224.75,10224.75,351400.0,^NSEI
18094.75,18134.75,18000.650390625,18035.849609375,18035.849609375,230200.0,^NSEI
17723.30078125,17787.5,17623.69921875,17639.55078125,17639.55078125,308800.0,^NSEI
17066.80078125,17118.650390625,17015.55078125,17072.599609375,17072.599609375,197000.0,^NSEI
17736.349609375,17777.55078125,17707.400390625,17730.75,17730.75,45000.0,^NSEI
17890.55078125,17945.599609375,17688.5,17764.80078125,17764.80078125,278400.0,^NSEI
8284.4501953125,8883.0,8178.2001953125,8745.4501953125,8745.4501953125,1071500.0,^NSEI
15819.599609375,15893.5498046875,15779.7001953125,15879.650390625,15879.650390625,329300.0,^NSEI
14306.599609375,14382.2998046875,14191.400390625,14359.4501953125,14359.4501953125,512300.0,^NSEI
17939.349609375,18022.650390625,17879.25,17898.650390625,17898.650390625,295700.0,^NSEI
18272.849609375,18350.75,18248.69921875,18338.55078125,18338.55078125,538700.0,^NSEI
11890.4501953125,11945.0,11855.099609375,11877.4501953125,11877.4501953125,1414800.0,^NSEI
12296.7001953125,12337.75,12285.7998046875,12329.5498046875,12329.5498046875,501000.0,^NSEI
11677.0498046875,11727.2001953125,11641.150390625,11691.5,11691.5,365500.0,^NSEI
17924.25,17976.349609375,17824.349609375,17895.69921875,17895.69921875,259900.0,^NSEI
13062.2001953125,13128.400390625,12962.7998046875,13109.0498046875,13109.0498046875,583600.0,^NSEI
11466.2998046875,11599.099609375,11439.650390625,11586.349609375,11586.349609375,797600.0,^NSEI
8688.900390625,9131.7001953125,8653.900390625,8748.75,8748.75,896500.0,^NSEI
11437.150390625,11486.4501953125,11431.7998046875,11470.75,11470.75,234700.0,^NSEI
9364.9501953125,9511.25,9336.5,9490.099609375,9490.099609375,837900.0,^NSEI
17485.69921875,17695.599609375,17468.44921875,17542.80078125,17542.80078125,308500.0,^NSEI
17935.05078125,17947.55078125,17900.599609375,17916.80078125,17916.80078125,48500.0,^NSEI
11513.099609375,11525.900390625,11423.349609375,11472.25,11472.25,638200.0,^NSEI
11359.599609375,11381.150390625,11251.7001953125,11355.0498046875,11355.0498046875,560300.0,^NSEI
11326.650390625,11332.0498046875,11210.900390625,11234.349609375,11234.349609375,250600.0,^NSEI
17910.19921875,18022.80078125,17899.900390625,18012.19921875,18012.19921875,227200.0,^NSEI
16248.900390625,16404.55078125,16197.2998046875,16240.0498046875,16240.0498046875,283100.0,^NSEI
19385.69921875,19512.19921875,19373.0,19497.30078125,19497.30078125,268300.0,^NSEI
10428.2998046875,10428.7001953125,10323.900390625,10358.849609375,10358.849609375,194000.0,^NSEI
18044.44921875,18088.30078125,18015.44921875,18070.05078125,18070.05078125,259900.0,^NSEI
11079.7998046875,11089.4501953125,10953.349609375,10977.5498046875,10977.5498046875,405700.0,^NSEI
16105.0,16204.4501953125,15903.7001953125,16170.150390625,16170.150390625,314300.0,^NSEI
17194.5,17220.69921875,17027.849609375,17063.25,17063.25,200200.0,^NSEI
17073.349609375,17110.69921875,16958.44921875,17038.400390625,17038.400390625,265100.0,^NSEI
15754.5,15836.900390625,15707.5,15752.400390625,15752.400390625,242100.0,^NSEI
18288.80078125,18318.75,18068.599609375,18127.349609375,18127.349609375,195700.0,^NSEI
11307.5,11310.9501953125,11152.400390625,11189.2001953125,11189.2001953125,482900.0,^NSEI
16994.650390625,17062.44921875,16850.150390625,16985.599609375,16985.599609375,349800.0,^NSEI
17531.900390625,17557.150390625,17452.900390625,17532.05078125,17532.05078125,305800.0,^NSEI
17234.599609375,17414.69921875,17215.5,17392.599609375,17392.599609375,285200.0,^NSEI
16661.25,16752.25,16610.900390625,16719.44921875,16719.44921875,190900.0,^NSEI
16937.75,17112.05078125,16833.19921875,17086.25,17086.25,144800.0,^NSEI
16654.0,16712.44921875,16617.5,16634.650390625,16634.650390625,265900.0,^NSEI
8973.0498046875,9128.349609375,8904.5498046875,9111.900390625,9111.900390625,742100.0,^NSEI
12052.650390625,12095.2001953125,12005.849609375,12021.650390625,12021.650390625,289200.0,^NSEI
10668.599609375,10713.2998046875,10630.25,10699.900390625,10699.900390625,202100.0,^NSEI
10942.650390625,11035.099609375,10827.400390625,10989.4501953125,10989.4501953125,1811000.0,^NSEI
11258.75,11259.5498046875,11024.400390625,11131.849609375,11131.849609375,714900.0,^NSEI
18101.94921875,18120.30078125,17892.599609375,17992.150390625,17992.150390625,269900.0,^NSEI
10621.4501953125,10695.150390625,10596.349609375,10685.599609375,10685.599609375,0.0,^NSEI
11353.2998046875,11366.25,11111.4501953125,11178.400390625,11178.400390625,645100.0,^NSEI
17301.05078125,17410.0,17264.150390625,17339.849609375,17339.849609375,321700.0,^NSEI
